movieId,title,year,genres,first_three_actors,director,original_language,imdb_id,movieIdInt
887,The Best Years of Our Lives,1946,"Drama, History, Romance","Fredric March, Myrna Loy, Dana Andrews",William Wyler,en,tt0036868,692
654,On the Waterfront,1954,"Crime, Drama","Marlon Brando, Karl Malden, Lee J. Cobb",Elia Kazan,en,tt0047296,504
1725,West Side Story,1961,"Crime, Drama, Music","Natalie Wood, Richard Beymer, Russ Tamblyn",Jerome Robbins,en,tt0055614,1061
5769,Tom Jones,1963,"Adventure, Comedy, History, Romance","Albert Finney, Susannah York, Hugh Griffith",Tony Richardson,en,tt0057590,2310
874,A Man for All Seasons,1966,"Drama, History","Paul Scofield, Wendy Hiller, Leo McKern",Fred Zinnemann,en,tt0060665,681
3116,Midnight Cowboy,1969,Drama,"Dustin Hoffman, Jon Voight, Sylvia Miles",John Schlesinger,en,tt0064665,1695
1051,The French Connection,1971,"Action, Crime, Thriller","Gene Hackman, Fernando Rey, Roy Scheider",William Friedkin,en,tt0067116,787
1366,Rocky,1976,Drama,"Sylvester Stallone, Talia Shire, Burt Young",John G. Avildsen,en,tt0075148,853
606,Out of Africa,1985,Drama,"Meryl Streep, Robert Redford, Klaus Maria Brandauer",Sydney Pollack,en,tt0089755,461
746,The Last Emperor,1987,"Drama, History","John Lone, Peter O'Toole, Joan Chen",Bernardo Bertolucci,en,tt0093389,561
380,Rain Man,1988,Drama,"Dustin Hoffman, Tom Cruise, Valeria Golino",Barry Levinson,en,tt0095953,289
403,Driving Miss Daisy,1989,"Comedy, Drama","Morgan Freeman, Jessica Tandy, Dan Aykroyd",Bruce Beresford,en,tt0097239,306
466,Klute,1971,Mystery,"Jane Fonda, Donald Sutherland, Charles Cioffi",Alan J. Pakula,en,tt0067309,351
2108,The Breakfast Club,1985,"Comedy, Drama","Emilio Estevez, Anthony Michael Hall, Judd Nelson",John Hughes,en,tt0088847,1309
4488,Friday the 13th,1980,Horror,"Betsy Palmer, Adrienne King, Harry Crosby",Sean S. Cunningham,en,tt0080761,1958
948,Halloween,1978,"Horror, Thriller","Donald Pleasence, Jamie Lee Curtis, P.J. Soles",John Carpenter,en,tt0077651,743
41828,Prom Night III: The Last Kiss,1990,"Thriller, Comedy, Horror","Tim Conlon, Courtney Taylor, Cynthia Preston",Peter R. Simpson,en,tt0098136,3876
41769,Prom Night IV: Deliver Us from Evil,1992,Horror,"Nicole de Boer, J.H. Wyman, Joy Tanner",Clay Borris,en,tt0105179,3871
609,Poltergeist,1982,Horror,"Craig T. Nelson, JoBeth Williams, Beatrice Straight",Tobe Hooper,en,tt0084516,464
941,Lethal Weapon,1987,"Adventure, Action, Comedy, Thriller, Crime","Mel Gibson, Danny Glover, Gary Busey",Richard Donner,en,tt0093409,737
942,Lethal Weapon 2,1989,"Action, Adventure, Comedy, Crime, Thriller","Mel Gibson, Danny Glover, Joe Pesci",Richard Donner,en,tt0097733,738
943,Lethal Weapon 3,1992,"Adventure, Action, Comedy, Thriller, Crime","Mel Gibson, Danny Glover, Joe Pesci",Richard Donner,en,tt0104714,739
927,Gremlins,1984,"Fantasy, Horror, Comedy","Zach Galligan, Phoebe Cates, Hoyt Axton",Joe Dante,en,tt0087363,726
928,Gremlins 2: The New Batch,1990,"Comedy, Horror, Fantasy","Zach Galligan, Phoebe Cates, John Glover",Joe Dante,en,tt0099700,727
19,Metropolis,1927,"Drama, Science Fiction","Brigitte Helm, Alfred Abel, Gustav Fröhlich",Fritz Lang,de,tt0017136,12
165,Back to the Future Part II,1989,"Adventure, Comedy, Family, Science Fiction","Michael J. Fox, Christopher Lloyd, Lea Thompson",Robert Zemeckis,en,tt0096874,121
196,Back to the Future Part III,1990,"Adventure, Comedy, Family, Science Fiction","Michael J. Fox, Christopher Lloyd, Mary Steenburgen",Robert Zemeckis,en,tt0099088,148
551,The Poseidon Adventure,1972,"Action, Adventure","Gene Hackman, Ernest Borgnine, Red Buttons",Ronald Neame,en,tt0069113,413
3170,Bambi,1942,"Animation, Drama, Family","Donnie Dunagan, Peter Behn, Stan Alexander",David Hand,en,tt0034492,1716
346,Seven Samurai,1954,"Action, Drama","Toshirō Mifune, Takashi Shimura, Yoshio Inaba",Akira Kurosawa,ja,tt0047478,279
859,Dangerous Liaisons,1988,"Drama, Romance","Glenn Close, John Malkovich, Michelle Pfeiffer",Stephen Frears,en,tt0094947,667
841,Dune,1984,"Action, Science Fiction, Adventure","Kyle MacLachlan, Francesca Annis, Leonardo Cimino",David Lynch,en,tt0087182,650
242,The Godfather: Part III,1990,"Crime, Drama, Thriller","Al Pacino, Diane Keaton, Andy García",Francis Ford Coppola,en,tt0099674,188
1411,The Rapture,1991,"Mystery, Drama","Mimi Rogers, Patrick Bauchau, David Duchovny",Michael Tolkin,en,tt0102757,884
857,Saving Private Ryan,1998,"Drama, History, War","Tom Hanks, Matt Damon, Vin Diesel",Steven Spielberg,en,tt0120815,665
1779,Roger & Me,1989,"Documentary, History","Michael Moore, Roger B. Smith, Rhonda Britton",Michael Moore,en,tt0098213,1078
678,Out of the Past,1947,"Drama, Mystery, Thriller","Robert Mitchum, Jane Greer, Kirk Douglas",Jacques Tourneur,en,tt0039689,525
907,Doctor Zhivago,1965,"Drama, Romance, War","Omar Sharif, Julie Christie, Geraldine Chaplin",David Lean,en,tt0059113,708
5961,Fanny & Alexander,1982,"Fantasy, Drama, Mystery","Allan Edwall, Ewa Fröling, Erland Josephson",Ingmar Bergman,sv,tt0083922,2363
2887,And the Band Played On,1993,Drama,"Matthew Modine, Alan Alda, Patrick Bauchau",Roger Spottiswoode,en,tt0106273,1574
793,Blue Velvet,1986,"Crime, Drama, Mystery, Thriller","Isabella Rossellini, Kyle MacLachlan, Dennis Hopper",David Lynch,en,tt0090756,605
2619,Splash,1984,"Comedy, Fantasy, Romance","Tom Hanks, Daryl Hannah, Eugene Levy",Ron Howard,en,tt0088161,1497
27332,Tex,1982,Drama,"Matt Dillon, Jim Metzler, Meg Tilly",Tim Hunter,en,tt0084783,3350
97,Tron,1982,"Science Fiction, Action, Adventure","Jeff Bridges, Bruce Boxleitner, David Warner",Steven Lisberger,en,tt0084827,59
2107,L.A. Story,1991,"Comedy, Drama, Fantasy, Romance","Steve Martin, Sarah Jessica Parker, Victoria Tennant",Mick Jackson,en,tt0102250,1308
6471,The Jerk,1979,Comedy,"Steve Martin, Bernadette Peters, Catlin Adams",Carl Reiner,en,tt0079367,2445
227,The Outsiders,1983,"Crime, Drama","Matt Dillon, Ralph Macchio, C. Thomas Howell",Francis Ford Coppola,en,tt0086066,174
87,Indiana Jones and the Temple of Doom,1984,"Adventure, Action","Harrison Ford, Kate Capshaw, Jonathan Ke Quan",Steven Spielberg,en,tt0087469,51
123,The Lord of the Rings,1978,"Fantasy, Drama, Animation, Adventure","Christopher Guard, William Squire, Michael Scholes",Ralph Bakshi,en,tt0077869,84
2907,The Addams Family,1991,"Horror, Comedy, Fantasy","Raúl Juliá, Anjelica Huston, Christopher Lloyd",Barry Sonnenfeld,en,tt0101272,1584
8688,Snake Eyes,1998,"Crime, Mystery","Nicolas Cage, Gary Sinise, John Heard",Brian De Palma,en,tt0120832,2740
396,Who's Afraid of Virginia Woolf?,1966,Drama,"Elizabeth Taylor, Richard Burton, George Segal",Mike Nichols,en,tt0061184,300
4978,An American Tail,1986,"Drama, Family, Animation, Adventure","Phillip Glasser, Dom DeLuise, Nehemiah Persoff",Don Bluth,en,tt0090633,2125
8393,The Gods Must Be Crazy,1980,"Action, Comedy","N!xau, Michael Thys, Marius Weyers",Jamie Uys,en,tt0080801,2689
33644,How Stella Got Her Groove Back,1998,"Comedy, Drama, Romance","Angela Bassett, Taye Diggs, Whoopi Goldberg",Kevin Rodney Sullivan,en,tt0120703,3704
805,Rosemary's Baby,1968,"Horror, Drama, Mystery","Mia Farrow, John Cassavetes, Ruth Gordon",Roman Polanski,en,tt0063522,617
2182,Attack of the Killer Tomatoes!,1978,"Comedy, Horror, Science Fiction","David Miller, George Wilson, Sharon Taylor",John De Bello,en,tt0080391,1356
4011,Beetlejuice,1988,"Fantasy, Comedy","Geena Davis, Alec Baldwin, Winona Ryder",Tim Burton,en,tt0094721,1833
1580,Rope,1948,"Crime, Drama, Mystery, Thriller","James Stewart, John Dall, Farley Granger",Alfred Hitchcock,en,tt0040746,957
5854,Family Plot,1976,"Comedy, Crime, Thriller","Barbara Harris, Bruce Dern, Karen Black",Alfred Hitchcock,en,tt0074512,2330
573,Frenzy,1972,"Crime, Drama, Mystery, Thriller","Jon Finch, Alec McCowen, Barry Foster",Alfred Hitchcock,en,tt0068611,430
2370,Topaz,1969,"Action, Drama, Mystery, Thriller","Frederick Stafford, Dany Robin, Claude Jade",Alfred Hitchcock,en,tt0065112,1438
5780,Torn Curtain,1966,"Mystery, Thriller","Paul Newman, Julie Andrews, Lila Kedrova",Alfred Hitchcock,en,tt0061107,2311
506,Marnie,1964,"Crime, Drama, Mystery, Thriller","Tippi Hedren, Sean Connery, Diane Baker",Alfred Hitchcock,en,tt0058329,380
574,The Man Who Knew Too Much,1956,"Adventure, Crime, Drama, Mystery, Thriller","James Stewart, Doris Day, Brenda De Banzie",Alfred Hitchcock,en,tt0049470,431
845,Strangers on a Train,1951,"Crime, Drama, Thriller","Farley Granger, Robert Walker, Ruth Roman",Alfred Hitchcock,en,tt0044079,654
1978,Stage Fright,1950,Thriller,"Marlene Dietrich, Jane Wyman, Michael Wilding",Alfred Hitchcock,en,tt0042994,1212
3682,54,1998,"Music, Drama","Ryan Phillippe, Salma Hayek, Breckin Meyer",Mark Christopher,en,tt0120577,1799
46748,See the Sea,1997,"Drama, Thriller","Sasha Hails, Marina de Van, Samantha",François Ozon,fr,tt0139564,4073
847,Willow,1988,"Adventure, Drama, Action","Warwick Davis, Val Kilmer, Joanne Whalley",Ron Howard,en,tt0096446,656
117,The Untouchables,1987,"Crime, Drama, History, Thriller","Kevin Costner, Sean Connery, Charles Martin Smith",Brian De Palma,en,tt0094226,79
59138,Modulations,1998,Documentary,"Karlheinz Stockhausen, Moby, Afrika Bambaataa",Iara Lee,en,tt0139468,4478
4175,Under Capricorn,1949,Drama,"Ingrid Bergman, Joseph Cotten, Michael Wilding",Alfred Hitchcock,en,tt0042004,1861
940,The Lady Vanishes,1938,"Mystery, Thriller","Margaret Lockwood, Michael Redgrave, Dame May Whitty",Alfred Hitchcock,en,tt0030341,736
2762,Young and Innocent,1937,"Drama, Crime","Nova Pilbeam, Derrick De Marney, Percy Marmont",Alfred Hitchcock,en,tt0029811,1548
2761,Secret Agent,1936,Thriller,"John Gielgud, Peter Lorre, Madeleine Carroll",Alfred Hitchcock,en,tt0028231,1547
8208,The Man Who Knew Too Much,1934,"Drama, Thriller","Leslie Banks, Peter Lorre, Pierre Fresnay",Alfred Hitchcock,en,tt0025452,2650
31930,Murder!,1930,"Mystery, Thriller","Herbert Marshall, Norah Baring, Phyllis Konstam",Alfred Hitchcock,en,tt0021165,3576
543,Blackmail,1929,"Drama, Thriller, Crime","Anny Ondra, Sara Allgood, Charles Paton",Alfred Hitchcock,en,tt0019702,406
36056,The Ring,1927,Drama,"Carl Brisson, Lillian Hall-Davis, Ian Hunter",Alfred Hitchcock,en,tt0018328,3754
2760,The Lodger: A Story of the London Fog,1927,"Crime, Drama, Thriller","Ivor Novello, June Tripp, Marie Ault",Alfred Hitchcock,en,tt0017075,1546
431,Cube,1997,"Thriller, Science Fiction, Mystery","Nicole de Boer, Nicky Guadagni, David Hewlett",Vincenzo Natali,en,tt0123755,327
84116,"Grandview, U.S.A.",1984,Drama,"Jamie Lee Curtis, C. Thomas Howell, Patrick Swayze",Randal Kleiser,en,tt0087359,5178
3525,Working Girl,1988,"Comedy, Drama, Romance","Harrison Ford, Melanie Griffith, Sigourney Weaver",Mike Nichols,en,tt0096463,1754
2321,Married to the Mob,1988,"Comedy, Crime, Romance","Michelle Pfeiffer, Matthew Modine, Oliver Platt",Jonathan Demme,en,tt0095593,1419
2028,Say Anything...,1989,"Comedy, Drama, Romance","John Cusack, Ione Skye, John Mahoney",Cameron Crowe,en,tt0098258,1256
5971,We're No Angels,1989,"Comedy, Crime, Drama","Robert De Niro, Sean Penn, Demi Moore",Neil Jordan,en,tt0098625,2368
881,A Few Good Men,1992,Drama,"Tom Cruise, Jack Nicholson, Demi Moore",Rob Reiner,en,tt0104257,688
4478,Indecent Proposal,1993,Drama,"Robert Redford, Demi Moore, Woody Harrelson",Adrian Lyne,en,tt0107211,1949
2109,Rush Hour,1998,"Action, Comedy, Crime, Thriller","Jackie Chan, Chris Tucker, Ken Leung",Brett Ratner,en,tt0120812,1310
8195,Ronin,1998,"Action, Thriller, Crime, Adventure","Robert De Niro, Jean Reno, Natascha McElhone",John Frankenheimer,en,tt0122690,2645
3486,The Fiendish Plot of Dr. Fu Manchu,1980,"Comedy, Horror","Peter Sellers, Helen Mirren, David Tomlinson",Piers Haggard,en,tt0080731,1746
1091,The Thing,1982,"Horror, Mystery, Science Fiction","Kurt Russell, Keith David, Wilford Brimley",John Carpenter,en,tt0084787,796
162,Edward Scissorhands,1990,"Fantasy, Drama, Romance","Johnny Depp, Winona Ryder, Dianne Wiest",Tim Burton,en,tt0099487,118
8916,Antz,1998,"Adventure, Animation, Comedy, Family","Woody Allen, Dan Aykroyd, Anne Bancroft",Eric Darnell,en,tt0120587,2838
3121,Nashville,1975,"Drama, Music","David Arkin, Barbara Baxley, Ned Beatty",Robert Altman,en,tt0073440,1698
4975,Love Is the Devil: Study for a Portrait of Francis Bacon,1998,"TV Movie, Drama","Derek Jacobi, Daniel Craig, Tilda Swinton",John Maybury,en,tt0119577,2123
134368,One Tough Cop,1998,"Action, Crime","Stephen Baldwin, Chris Penn, Michael McGlone",Bruno Barreto,en,tt0122642,6600
1039,The Inheritors,1998,"Drama, Foreign","Simon Schwarz, Sophie Rois, Lars Rudolph",Stefan Ruzowitzky,de,tt0141824,783
4437,2010,1984,"Thriller, Science Fiction","Roy Scheider, John Lithgow, Helen Mirren",Peter Hyams,en,tt0086837,1935
1890,Children of a Lesser God,1986,"Drama, Romance","William Hurt, Marlee Matlin, Piper Laurie",Randa Haines,en,tt0090830,1143
1955,The Elephant Man,1980,"Drama, History","Anthony Hopkins, John Hurt, Anne Bancroft",David Lynch,en,tt0080678,1195
6435,Practical Magic,1998,"Drama, Fantasy, Comedy","Sandra Bullock, Nicole Kidman, Evan Rachel Wood",Griffin Dunne,en,tt0120791,2436
108316,The Alarmist,1998,Comedy,"David Arquette, Stanley Tucci, Kate Capshaw",Evan Dunsky,en,tt0119534,5950
2657,Pleasantville,1998,"Fantasy, Drama, Comedy","Tobey Maguire, Reese Witherspoon, William H. Macy",Gary Ross,en,tt0120789,1512
637,Life Is Beautiful,1997,"Comedy, Drama","Nicoletta Braschi, Roberto Benigni, Giorgio Cantarini",Roberto Benigni,it,tt0118799,489
8675,Orgazmo,1997,Comedy,"Trey Parker, Dian Bachar, Matt Stone",Trey Parker,en,tt0124819,2736
73,American History X,1998,Drama,"Edward Norton, Edward Furlong, Beverly D'Angelo",Tony Kaye,en,tt0120586,38
3033,Gods and Monsters,1998,Drama,"Ian McKellen, Brendan Fraser, Lynn Redgrave",Bill Condon,en,tt0120684,1637
4518,Elizabeth,1998,"Drama, History","Cate Blanchett, Geoffrey Rush, Christopher Eccleston",Shekhar Kapur,en,tt0127536,1970
3600,I Still Know What You Did Last Summer,1998,"Horror, Mystery, Thriller","Jennifer Love Hewitt, Freddie Prinze Jr., Mekhi Phifer",Danny Cannon,en,tt0130018,1790
297,Meet Joe Black,1998,"Fantasy, Drama, Mystery","Brad Pitt, Anthony Hopkins, Claire Forlani",Martin Brest,en,tt0119643,237
5332,Dancing at Lughnasa,1998,Drama,"Meryl Streep, Catherine McCormack, Brid Brennan",Pat O'Connor,en,tt0120643,2211
8336,The Naked Man,1998,"Comedy, Thriller","Michael Rapaport, Michael Jeter, Rachael Leigh Cook",J. Todd Anderson,en,tt0120767,2670
666,Central Station,1998,Drama,"Fernanda Montenegro, Marília Pêra, Vinícius de Oliveira",Walter Salles,pt,tt0140888,515
2042,Savior,1998,"History, Drama, War","Dennis Quaid, Pascal Rollin, Catlin Foster",Predrag Antonijević,en,tt0120070,1262
309,The Celebration,1998,Drama,"Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen",Thomas Vinterberg,da,tt0154420,247
692,Pink Flamingos,1972,"Horror, Comedy, Crime","Divine, David Lochary, Mary Vivian Pearce",John Waters,en,tt0069089,535
1678,Godzilla,1954,"Thriller, Horror, Science Fiction","Akira Takarada, Momoko Kôchi, Akihiko Hirata",Ishirô Honda,ja,tt0047034,1030
1680,King Kong vs. Godzilla,1962,"Action, Adventure, Science Fiction","Tadao Takashima, Kenji Sahara, Yû Fujiki",Ishirô Honda,ja,tt0056142,1032
244,King Kong,1933,"Action, Adventure, Drama, Horror","Robert Armstrong, Fay Wray, Bruce Cabot",Merian C. Cooper,en,tt0024216,190
8130,Desperately Seeking Susan,1985,Comedy,"Madonna, Rosanna Arquette, Aidan Quinn",Susan Seidelman,en,tt0089017,2642
707,A View to a Kill,1985,"Adventure, Action, Thriller","Roger Moore, Christopher Walken, Tanya Roberts",John Glen,en,tt0090264,550
8545,Little Voice,1998,"Comedy, Drama","Brenda Blethyn, Michael Caine, Ewan McGregor",Mark Herman,en,tt0147004,2717
200,Star Trek: Insurrection,1998,"Science Fiction, Action, Adventure, Thriller","Patrick Stewart, Jonathan Frakes, Brent Spiner",Jonathan Frakes,en,tt0120844,152
1934,Shakespeare in Love,1998,"Romance, History","Joseph Fiennes, Gwyneth Paltrow, Geoffrey Rush",John Madden,en,tt0138097,1178
110643,Mass Appeal,1984,Drama,"Jack Lemmon, Zeljko Ivanek, Charles Durning",Glenn A. Jordan,en,tt0087688,6021
8879,Pale Rider,1985,"Romance, Western","Clint Eastwood, Michael Moriarty, Carrie Snodgress",Clint Eastwood,en,tt0089767,2812
1369,Rambo: First Blood Part II,1985,"Action, Adventure, Thriller, War","Sylvester Stallone, Richard Crenna, Charles Napier",George P. Cosmatos,en,tt0089880,856
1368,First Blood,1982,"Action, Adventure, Thriller, War","Sylvester Stallone, Richard Crenna, Brian Dennehy",Ted Kotcheff,en,tt0083944,855
1370,Rambo III,1988,"Action, Adventure, Thriller, War","Sylvester Stallone, Richard Crenna, Kurtwood Smith",Peter MacDonald,en,tt0095956,857
1367,Rocky II,1979,Drama,"Sylvester Stallone, Talia Shire, Burt Young",Sylvester Stallone,en,tt0079817,854
1371,Rocky III,1982,Drama,"Sylvester Stallone, Talia Shire, Burt Young",Sylvester Stallone,en,tt0084602,858
1374,Rocky IV,1985,Drama,"Sylvester Stallone, Talia Shire, Burt Young",Sylvester Stallone,en,tt0089927,861
1375,Rocky V,1990,Drama,"Sylvester Stallone, Talia Shire, Burt Young",John G. Avildsen,en,tt0100507,862
1885,The Karate Kid,1984,Drama,"Ralph Macchio, Pat Morita, William Zabka",John G. Avildsen,en,tt0087538,1140
8856,"The Karate Kid, Part II",1986,"Adventure, Drama, Action, Romance, Family","Ralph Macchio, Pat Morita, Martin Kove",John G. Avildsen,en,tt0091326,2799
5825,National Lampoon's Christmas Vacation,1989,Comedy,"Chevy Chase, Beverly D'Angelo, Randy Quaid",Jeremiah S. Chechik,en,tt0097958,2320
8741,The Thin Red Line,1998,"Drama, History, War","Sean Penn, Adrien Brody, Jim Caviezel",Terrence Malick,en,tt0120863,2754
1363,The Hi-Lo Country,1998,"Drama, Action, Western, Romance","Billy Crudup, Woody Harrelson, Patricia Arquette",Stephen Frears,en,tt0120699,850
825,Playing by Heart,1998,Drama,"Gillian Anderson, Ellen Burstyn, Sean Connery",Willard Carroll,en,tt0145734,635
6917,The Gate,1987,"Horror, Fantasy","Stephen Dorff, Christa Denton, Louis Tripp",Tibor Takács,en,tt0093075,2499
2620,Armed and Dangerous,1986,"Action, Comedy, Crime","John Candy, Eugene Levy, Robert Loggia",Mark L. Lester,en,tt0090660,1498
192,The Name of the Rose,1986,"Drama, Thriller, Mystery","Sean Connery, Christian Slater, Helmut Qualtinger",Jean-Jacques Annaud,en,tt0091605,144
8388,¡Three Amigos!,1986,"Comedy, Western","Chevy Chase, Steve Martin, Martin Short",John Landis,en,tt0092086,2686
6187,Dry Cleaning,1997,Drama,"Miou-Miou, Charles Berling, Stanislas Merhar",Anne Fontaine,fr,tt0119773,2411
8129,My Name Is Joe,1998,"Drama, Romance","Peter Mullan, Louise Goodall, David McKay",Ken Loach,en,tt0151691,2641
2112,Payback,1999,"Drama, Action, Thriller, Crime","Mel Gibson, Kris Kristofferson, Gregg Henry",Brian Helgeland,en,tt0120784,1313
1542,Office Space,1999,"Comedy, Crime","Ron Livingston, Jennifer Aniston, David Herman",Mike Judge,en,tt0151804,928
8224,8MM,1999,"Thriller, Crime, Mystery","Nicolas Cage, Joaquin Phoenix, James Gandolfini",Joel Schumacher,en,tt0134273,2654
26425,Just the Ticket,1999,"Comedy, Romance","Andy García, Andie MacDowell, Richard Bradford",Richard Wenk,en,tt0123221,3125
8913,Pet Sematary,1989,"Drama, Horror","Dale Midkiff, Fred Gwynne, Denise Crosby",Mary Lambert,en,tt0098084,2835
25748,Children of the Corn II: The Final Sacrifice,1993,Horror,"Terence Knox, Paul Scherrer, Ryan Bollman",David Price,en,tt0106557,2912
25749,Children of the Corn III: Urban Harvest,1995,"Thriller, Horror","Daniel Cerny, Ron Melendez, Jim Metzler",James D.R. Hickox,en,tt0109415,2913
8769,Christine,1983,Horror,"Keith Gordon, John Stockwell, Alexandra Paul",John Carpenter,en,tt0085333,2766
7227,Airport '77,1977,"Action, Adventure, Drama, Thriller","Jack Lemmon, Lee Grant, Brenda Vaccaro",Jerry Jameson,en,tt0075648,2552
5919,The Towering Inferno,1974,"Action, Thriller","Steve McQueen, Paul Newman, William Holden",John Guillermin,en,tt0072308,2349
2362,Westworld,1973,"Action, Adventure, Drama, Horror, Science Fiction, Thriller, Western","Yul Brynner, Richard Benjamin, James Brolin",Michael Crichton,en,tt0070909,1436
